Symbol,Name,IPO Year,Sector,Industry
RVMD,Revolution Medicines Inc. Common Stock,2020.0,Consumer Discretionary,Specialty Chemicals
RVNC,Revance Therapeutics Inc. Common Stock,2014.0,Health Care,Biotechnology: Pharmaceutical Preparations
RVP,Retractable Technologies Inc. Common Stock,2001.0,Health Care,Medical/Dental Instruments
RVPH,Reviva Pharmaceuticals Holdings Inc. Common Stock ,2020.0,Health Care,Biotechnology: Pharmaceutical Preparations
RVPHW,Reviva Pharmaceuticals Holdings Inc. Warrants,2018.0,Health Care,Biotechnology: Pharmaceutical Preparations
RVT,Royce Value Trust Inc. Common Stock,1986.0,Finance,Trusts Except Educational Religious and Charitable
RWLK,ReWalk Robotics Ltd. Ordinary Shares,2014.0,Health Care,Industrial Specialties
RWOD,Redwoods Acquisition Corp. Common Stock,2022.0,Industrials,Consumer Electronics/Appliances
RWODW,Redwoods Acquisition Corp. Warrants,2022.0,Industrials,Consumer Electronics/Appliances
RWT,Redwood Trust Inc. Common Stock,1995.0,Real Estate,Real Estate Investment Trusts
RXDX,Prometheus Biosciences Inc. Common Stock,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
RXRA,RXR Acquisition Corp. Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
RXRAW,RXR Acquisition Corp. Warrants to purchase Class A common stock,2021.0,Industrials,Consumer Electronics/Appliances
RXRX,Recursion Pharmaceuticals Inc. Class A Common Stock,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
RXST,RxSight Inc. Common Stock,2021.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
RXT,Rackspace Technology Inc. Common Stock,2020.0,Technology,EDP Services
RYAAY,Ryanair Holdings plc American Depositary Shares,1997.0,Consumer Discretionary,Air Freight/Delivery Services
RYAM,Rayonier Advanced Materials Inc. Common Stock,2014.0,Industrials,Industrial Specialties
RYI,Ryerson Holding Corporation Common Stock,2014.0,Industrials,Office Equipment/Supplies/Services
RYTM,Rhythm Pharmaceuticals Inc. Common Stock,2017.0,Health Care,Biotechnology: Pharmaceutical Preparations
RZB,Reinsurance Group of America Incorporated 5.75% Fixed-To-Floating Rate Subordinated Debentures due 2056,2016.0,Finance,Life Insurance
S,SentinelOne Inc. Class A Common Stock,2021.0,Technology,EDP Services
SABR,Sabre Corporation Common Stock,2014.0,Consumer Discretionary,Other Consumer Services
SABS,SAB Biotherapeutics Inc. Common Stock,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
SABSW,SAB Biotherapeutics Inc. Warrant,2021.0,Health Care,Biotechnology: Pharmaceutical Preparations
SACC,Sachem Capital Corp. 6.875% Notes due 2024,2019.0,Real Estate,Real Estate Investment Trusts
SACH,Sachem Capital Corp. Common Shares,2017.0,Real Estate,Real Estate Investment Trusts
SAFE,Safehold Inc. Common Stock,2017.0,Real Estate,Real Estate Investment Trusts
SAFT,Safety Insurance Group Inc. Common Stock,2002.0,Finance,Property-Casualty Insurers
SAGA,Sagaliam Acquisition Corp. Class A Common Stock,2022.0,Industrials,Consumer Electronics/Appliances
SAGE,Sage Therapeutics Inc. Common Stock,2014.0,Health Care,Biotechnology: Pharmaceutical Preparations
SAH,Sonic Automotive Inc. Common Stock,1997.0,Consumer Discretionary,Other Specialty Stores
SAI,SAI.TECH Global Corporation Class A Ordinary Shares,2021.0,Finance,Investment Bankers/Brokers/Service
SAIL,SailPoint Technologies Holdings Inc. Common Stock,2017.0,Technology,Computer Software: Prepackaged Software
SAITW,SAI.TECH Global Corporation Warrant,2021.0,Finance,Investment Bankers/Brokers/Service
SALM,Salem Media Group Inc. Class A Common Stock,1999.0,Consumer Discretionary,Broadcasting
SAMA,Schultze Special Purpose Acquisition Corp. II Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
SAMAU,Schultze Special Purpose Acquisition Corp. II Units,2021.0,Industrials,Consumer Electronics/Appliances
SAMAW,Schultze Special Purpose Acquisition Corp. II Warrant,2021.0,Industrials,Consumer Electronics/Appliances
SAMG,Silvercrest Asset Management Group Inc. Class A Common Stock,2013.0,Finance,Investment Managers
SANA,Sana Biotechnology Inc. Common Stock,2021.0,Consumer Discretionary,Specialty Chemicals
SANB,Sanaby Health Acquisition Corp. I Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
SANBW,Sanaby Health Acquisition Corp. I Warrant,2021.0,Industrials,Consumer Electronics/Appliances
SANM,Sanmina Corporation Common Stock,1993.0,Technology,Electrical Products
SAT,Saratoga Investment Corp 6.00% Notes due 2027,2022.0,Finance,Finance Companies
SB,Safe Bulkers Inc Common Stock ($0.001 par value),2008.0,Consumer Discretionary,Marine Transportation
SBAC,SBA Communications Corporation Class A Common Stock,1999.0,Real Estate,Real Estate Investment Trusts
SBBA,Scorpio Tankers Inc. 7.00% Senior Notes due 2025,2020.0,Consumer Discretionary,Marine Transportation
SBEV,Splash Beverage Group Inc. (NV) Common Stock,2021.0,Consumer Staples,Beverages (Production/Distribution)
SBGI,Sinclair Broadcast Group Inc. Class A Common Stock,1995.0,Consumer Discretionary,Movies/Entertainment
SBI,Western Asset Intermediate Muni Fund Inc Common Stock,1992.0,Finance,Finance/Investors Services
SBIG,SpringBig Holdings Inc. Common Stock,2021.0,Technology,EDP Services
SBIGW,SpringBig Holdings Inc. Warrant,2021.0,Technology,EDP Services
SBII,Sandbridge X2 Corp. Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
SBNY,Signature Bank Common Stock,2004.0,Finance,Major Banks
SBT,Sterling Bancorp Inc. Common Stock,2017.0,Finance,Savings Institutions
SBTX,Silverback Therapeutics Inc. Common Stock,2020.0,Consumer Discretionary,Specialty Chemicals
SBUX,Starbucks Corporation Common Stock,1992.0,Consumer Discretionary,Beverages - Non-Alcoholic
SCAQ,Stratim Cloud Acquisition Corp. Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
SCAQU,Stratim Cloud Acquisition Corp. Unit,2021.0,Industrials,Consumer Electronics/Appliances
SCAQW,Stratim Cloud Acquisition Corp. Warrant,2021.0,Industrials,Consumer Electronics/Appliances
SCCB,Sachem Capital Corp. 7.125% Notes due 2024,2019.0,Real Estate,Real Estate Investment Trusts
SCCC,Sachem Capital Corp. 7.75% Notes due 2025,2020.0,Real Estate,Real Estate Investment Trusts
SCCE,Sachem Capital Corp. 6.00% Notes due 2027,2022.0,Real Estate,Real Estate Investment Trusts
SCCF,Sachem Capital Corp. 7.125% Notes due 2027,2022.0,Real Estate,Real Estate Investment Trusts
SCD,LMP Capital and Income Fund Inc. Common Stock,2004.0,Finance,Trusts Except Educational Religious and Charitable
SCHL,Scholastic Corporation Common Stock,1992.0,Consumer Discretionary,Books
SCHN,Schnitzer Steel Industries Inc. Class A Common Stock,1993.0,Industrials,Steel/Iron Ore
SCLE,Broadscale Acquisition Corp. Class A common stock,2021.0,Industrials,Consumer Electronics/Appliances
SCLEU,Broadscale Acquisition Corp. Units,2021.0,Industrials,Consumer Electronics/Appliances
SCLEW,Broadscale Acquisition Corp. Warrant,2021.0,Industrials,Consumer Electronics/Appliances
SCM,Stellus Capital Investment Corporation Common Stock,2012.0,Finance,Finance/Investors Services
SCMA,Seaport Calibre Materials Acquisition Corp. Class A Common Stock,2021.0,Miscellaneous,Other Pharmaceuticals
SCMAU,Seaport Calibre Materials Acquisition Corp. Unit,2021.0,Miscellaneous,Other Pharmaceuticals
SCMAW,Seaport Calibre Materials Acquisition Corp. Warrant,2021.0,Miscellaneous,Other Pharmaceuticals
SCOA,ScION Tech Growth I Class A Ordinary Shares,2021.0,Finance,Business Services
SCOAU,ScION Tech Growth I Unit,2020.0,Finance,Business Services
SCOAW,ScION Tech Growth I Warrant,2021.0,Finance,Business Services
SCOB,ScION Tech Growth II Class A Ordinary Shares,2021.0,Finance,Business Services
SCOBW,ScION Tech Growth II Warrants,2021.0,Finance,Business Services
SCOR,comScore Inc. Common Stock,2018.0,Consumer Discretionary,Business Services
SCPH,scPharmaceuticals Inc. Common Stock,2017.0,Health Care,Biotechnology: Pharmaceutical Preparations
SCPL,SciPlay Corporation Class A Common Stock,2019.0,Technology,Computer Software: Prepackaged Software
SCPS,Scopus BioPharma Inc. Common Stock,2020.0,Health Care,Biotechnology: Pharmaceutical Preparations
SCS,Steelcase Inc. Common Stock,1998.0,Consumer Discretionary,Office Equipment/Supplies/Services
SCTL,Societal CDMO Inc. Common Stock,2014.0,Health Care,Biotechnology: Pharmaceutical Preparations
SCVL,Shoe Carnival Inc. Common Stock,1993.0,Consumer Discretionary,Clothing/Shoe/Accessory Stores
SCWX,SecureWorks Corp. Class A Common Stock,2016.0,Technology,EDP Services
SCYX,SCYNEXIS Inc. Common Stock,2014.0,Health Care,Biotechnology: Pharmaceutical Preparations
SD,SandRidge Energy Inc. Common Stock,2016.0,Energy,Oil & Gas Production
SDAC,Sustainable Development Acquisition I Corp. Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
SDACU,Sustainable Development Acquisition I Corp. Unit,2021.0,Industrials,Consumer Electronics/Appliances
SDACW,Sustainable Development Acquisition I Corp. Warrant,2021.0,Industrials,Consumer Electronics/Appliances
SDC,SmileDirectClub Inc. Class A Common Stock,2019.0,Health Care,Medical/Dental Instruments
SDGR,Schrodinger Inc. Common Stock,2020.0,Technology,Computer Software: Prepackaged Software
SDH,Global Internet of People Inc. Ordinary Shares,2021.0,Consumer Discretionary,Business Services
SDHY,PGIM Short Duration High Yield Opportunities Fund Common Shares,2020.0,Finance,Finance/Investors Services
SDIG,Stronghold Digital Mining Inc. Class A Common Stock,2021.0,Finance,Investment Bankers/Brokers/Service
SDPI,Superior Drilling Products Inc. Common Stock,2014.0,Industrials,Metal Fabrications
SE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,2017.0,Technology,Computer Software: Prepackaged Software
SEAC,SeaChange International Inc. Common Stock,1996.0,Technology,Radio And Television Broadcasting And Communications Equipment
SEAS,SeaWorld Entertainment Inc. Common Stock,2013.0,Consumer Discretionary,Movies/Entertainment
SEB,Seaboard Corporation Common Stock,1996.0,Industrials,Consumer Electronics/Appliances
SECO,Secoo Holding Limited ADS,2017.0,Miscellaneous,Diversified Commercial Services
SEDG,SolarEdge Technologies Inc. Common Stock,2015.0,Technology,Semiconductors
SEER,Seer Inc. Class A Common Stock,2020.0,Consumer Discretionary,Specialty Chemicals
SEIC,SEI Investments Company Common Stock,1981.0,Finance,Investment Bankers/Brokers/Service
SELB,Selecta Biosciences Inc. Common Stock,2016.0,Health Care,Biotechnology: Pharmaceutical Preparations
SEM,Select Medical Holdings Corporation Common Stock,2009.0,Health Care,Hospital/Nursing Management
SEMR,SEMrush Holdings Inc. Class A Common Stock,2021.0,Technology,EDP Services
SERA,Sera Prognostics Inc. Class A Common Stock,2021.0,Health Care,Precision Instruments
SES,SES AI Corporation Class A Common Stock,2021.0,Consumer Discretionary,Auto Parts:O.E.M.
SESN,Sesen Bio Inc. Common Stock,2014.0,Health Care,Biotechnology: Pharmaceutical Preparations
SEV,Sono Group N.V. Common Shares,2021.0,Energy,Industrial Machinery/Components
SFB,Stifel Financial Corporation 5.20% Senior Notes due 2047,2017.0,Finance,Investment Bankers/Brokers/Service
SFET,Safe-T Group Ltd. American Depositary Share,2018.0,Technology,Computer Software: Prepackaged Software
SFIX,Stitch Fix Inc. Class A Common Stock,2017.0,Consumer Discretionary,Apparel
SFM,Sprouts Farmers Market Inc. Common Stock,2013.0,Consumer Discretionary,Specialty Foods
SFT,Shift Technologies Inc. Class A Common Stock,2019.0,Consumer Discretionary,Other Specialty Stores
SG,Sweetgreen Inc. Class A Common Stock,2021.0,Consumer Discretionary,Restaurants
SGBX,SG Blocks Inc. Common Stock,2017.0,Industrials,Metal Fabrications
SGEN,Seagen Inc. Common Stock,2001.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGFY,Signify Health Inc. Class A Common Stock,2021.0,Technology,Retail: Computer Software & Peripheral Equipment
SGH,SMART Global Holdings Inc. Ordinary Shares,2017.0,Technology,Semiconductors
SGHC,Super Group (SGHC) Limited Ordinary Shares,2022.0,Consumer Discretionary,Services-Misc. Amusement & Recreation
SGHLU,Signal Hill Acquisition Corp. Unit,2022.0,Industrials,Consumer Electronics/Appliances
SGHT,Sight Sciences Inc. Common Stock,2021.0,Health Care,Medical Specialities
SGII,Seaport Global Acquisition II Corp. Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
SGIIW,Seaport Global Acquisition II Corp. Warrants,2021.0,Industrials,Consumer Electronics/Appliances
SGLY,Singularity Future Technology Ltd. Common Stock,2008.0,Consumer Discretionary,Oil Refining/Marketing
SGMA,SigmaTron International Inc. Common Stock,1994.0,Technology,Electrical Products
SGMO,Sangamo Therapeutics Inc. Common Stock,2000.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SGRY,Surgery Partners Inc. Common Stock,2015.0,Health Care,Managed Health Care
SGTX,Sigilon Therapeutics Inc. Common Stock,2020.0,Consumer Discretionary,Specialty Chemicals
SHAC,SCP & CO Healthcare Acquisition Company Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
SHACW,SCP & CO Healthcare Acquisition Company Warrant,2021.0,Industrials,Consumer Electronics/Appliances
SHAK,Shake Shack Inc. Class A Common Stock,2015.0,Consumer Discretionary,Restaurants
SHC,Sotera Health Company Common Stock,2020.0,Health Care,Medical Specialities
SHCA,Spindletop Health Acquisition Corp. Class A Common Stock,2021.0,Industrials,Consumer Electronics/Appliances
SHCAW,Spindletop Health Acquisition Corp. Warrant,2021.0,Industrials,Consumer Electronics/Appliances
SHCR,Sharecare Inc. Class A Common Stock,2021.0,Technology,Computer Software: Prepackaged Software
SHCRW,Sharecare Inc. Warrant,2020.0,Technology,Computer Software: Prepackaged Software
SHLS,Shoals Technologies Group Inc. Class A Common Stock,2021.0,Technology,Semiconductors
SHLX,Shell Midstream Partners L.P. Common Units representing Limited Partner Interests,2014.0,Energy,Oilfield Services/Equipment
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. Common Shares,2004.0,Real Estate,Real Estate Investment Trusts
SHOO,Steven Madden Ltd. Common Stock,1993.0,Consumer Discretionary,Shoe Manufacturing
